ue_idx,pl,snr_ul,snr_dl,c_ae,c_ue,c_bs,ue_beams,bs_beams,unique_ue_beams,n_eff_ue_beams,unique_bs_beams,n_eff_bs_beams,rho_azi,rho_zen,rho_2d_euc,case
567,-68.2,35.8,54.8,66.2,52.93,92.05,"[8, 0, 8, 0]","[30, 24, 24, 24, 24, 30, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 26, 24, 26, 30, 26, 24, 28, 24, 28, 28, 30, 26, 26, 26, 30, 26, 24, 28, 28, 28, 28, 30, 26, 28, 24, 30, 24, 24, 26, 28, 24, 24, 30, 30, 28, 30, 30, 24, 26, 28, 26, 26, 24, 28, 30, 30, 26, 26]",2,2.0,4,3.6119929453262785,0.6212679182614491,3.2116509331673426,1.2199208724764332,PL_Low_AD_Mid_azi
483,-68.8,35.2,54.2,69.53,58.24,78.5,"[0, 11, 0, 9]","[23, 48, 23, 48, 23, 48, 48, 23, 48, 23, 48, 23, 48, 23, 48, 48, 23, 23, 32, 32, 28, 23, 23, 48, 48, 48, 48, 23, 32, 23, 32, 28, 23, 32, 48, 28, 28, 23, 23, 28, 32, 32, 28, 48, 48, 48, 23, 28, 23, 23, 28, 28, 48, 48, 28, 32, 32, 23, 48, 23, 48, 48, 32, 32]",3,2.6666666666666665,4,3.574171029668412,1.2843710811828357,8.69417125614071,2.541163263012032,PL_Low_AD_Mid_azi
655,-67.0,37.0,56.0,46.28,37.99,130.25,"[7, 7, 15, 7]","[5, 5, 5, 21, 5, 15, 5, 21, 5, 21, 15, 5, 5, 21, 15, 15, 53, 5, 53, 21, 53, 5, 15, 5, 15, 5, 21, 21, 5, 53, 15, 5, 15, 15, 21, 53, 21, 15, 5, 15, 5, 21, 21, 53, 21, 5, 21, 15, 21, 21, 5, 5, 5, 15, 15, 21, 15, 53, 21, 15, 21, 15, 5, 5]",2,1.6,4,3.574171029668412,1.3253911375736342,3.4790996474270686,2.477118823907182,PL_Low_AD_Mid_azi
562,-68.8,35.2,54.2,75.23,59.16,96.83,"[0, 8, 0, 0]","[31, 48, 0, 31, 31, 31, 48, 48, 48, 31, 48, 31, 31, 48, 31, 48, 31, 48, 48, 31, 48, 48, 0, 31, 32, 32, 0, 32, 31, 32, 0, 48, 32, 0, 31, 48, 0, 48, 31, 0, 48, 48, 48, 0, 31, 48, 31, 0, 31, 0, 32, 48, 32, 48, 31, 0, 32, 32, 31, 31, 48, 31, 32, 0]",2,1.6,4,3.6376554174067497,0.9138869914857763,7.920912577463802,1.8157286899299854,PL_Low_AD_Mid_azi
647,-69.3,34.7,53.7,48.33,39.08,107.69,"[11, 11, 11, 11]","[23, 23, 23, 23, 23, 23, 23, 23, 16, 23, 38, 23, 16, 23, 38, 22, 23, 23, 22, 38, 23, 16, 38, 16, 16, 23, 38, 38, 16, 16, 16, 23, 22, 16, 16, 16, 23, 23, 23, 16, 22, 22, 22, 16, 38, 23, 22, 16, 22, 16, 38, 16, 22, 22, 38, 16, 22, 16, 23, 23, 22, 23, 22, 23]",1,1.0,4,3.5617391304347827,1.4171301547416955,6.504084067963177,2.769289154619943,PL_Low_AD_Mid_azi
566,-68.6,35.4,54.4,63.73,51.55,69.26,"[11, 5, 3, 11]","[16, 16, 16, 16, 16, 16, 16, 22, 16, 16, 22, 16, 32, 39, 16, 22, 16, 39, 16, 32, 16, 39, 32, 22, 22, 22, 32, 32, 32, 22, 22, 39, 22, 22, 32, 22, 16, 32, 39, 32, 16, 39, 16, 22, 22, 16, 32, 39, 16, 32, 22, 32, 32, 22, 32, 32, 16, 39, 16, 32, 32, 16, 16, 16]",3,2.6666666666666665,4,3.5493934142114383,0.5898939809334112,1.9911721754394118,1.1311913077791558,PL_Low_AD_Mid_azi
442,-70.5,33.5,52.5,46.61,39.63,83.83,"[12, 4, 12, 12]","[24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 26, 24, 24, 24, 30, 24, 24, 15, 24, 30, 30, 26, 26, 24, 15, 24, 15, 30, 26, 24, 24, 26, 30, 30, 30, 15, 26, 15, 15, 30, 30, 26, 26, 24, 24, 15, 30, 15, 26, 24, 30, 26, 26, 24, 30, 30, 15, 24, 15, 24, 26, 30, 30, 15]",2,1.6,4,3.5128644939965694,0.661761724199672,5.427337251316824,1.313793255707965,PL_Low_AD_Mid_azi
444,-68.6,35.4,54.4,66.6,56.66,73.4,"[0, 8, 0, 8]","[31, 63, 31, 31, 47, 31, 31, 47, 31, 47, 47, 47, 47, 47, 31, 15, 31, 15, 15, 15, 63, 47, 31, 47, 47, 31, 47, 31, 31, 31, 31, 47, 63, 15, 47, 15, 15, 63, 15, 31, 31, 15, 15, 47, 47, 63, 63, 31, 63, 47, 63, 15, 47, 31, 47, 63, 31, 31, 63, 31, 47, 31, 63, 15]",2,2.0,4,3.69009009009009,1.1485858842446708,5.814763993009184,2.25362668618531,PL_Low_AD_Mid_azi
577,-79.0,25.0,44.0,37.93,29.34,39.75,"[11, 1, 11, 11]","[62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 6, 62, 62, 62, 62, 6, 62, 6, 6, 6, 54, 54, 6, 54, 22, 62, 6, 22, 6, 62, 22, 22, 54, 62, 62, 54, 22, 62, 54, 6, 6, 62, 54, 6, 54, 62, 6, 54, 62, 62, 22, 62, 54, 62, 22, 54, 54, 54, 6, 22, 54, 22, 22, 6]",2,1.6,4,3.506849315068493,1.7589394408398111,2.018040468592189,2.6519271293433717,PL_Low_AD_Mid_azi
561,-70.9,33.1,52.1,65.26,55.73,73.56,"[12, 5, 12, 5]","[31, 25, 31, 31, 31, 25, 31, 31, 25, 31, 31, 25, 31, 31, 25, 25, 31, 25, 31, 25, 29, 25, 25, 25, 25, 27, 31, 25, 27, 29, 31, 29, 25, 29, 27, 27, 31, 27, 25, 31, 31, 31, 25, 27, 29, 27, 27, 31, 29, 31, 27, 27, 29, 29, 27, 29, 31, 27, 27, 31, 25, 31, 29, 29]",2,2.0,4,3.696750902527076,0.9871572321064608,5.79215392130924,1.9462509885018966,PL_Low_AD_Mid_azi
605,-69.2,34.8,53.8,57.61,47.83,63.45,"[11, 5, 3, 11]","[23, 7, 23, 23, 23, 7, 23, 23, 32, 7, 7, 7, 23, 23, 23, 23, 7, 23, 32, 7, 32, 32, 7, 7, 38, 23, 7, 38, 23, 32, 23, 7, 32, 7, 32, 38, 7, 38, 7, 7, 7, 38, 32, 38, 7, 38, 7, 7, 38, 38, 32, 23, 38, 38, 23, 38, 32, 23, 38, 38, 7, 23, 7, 7]",3,2.6666666666666665,4,3.710144927536232,0.5765312724809404,3.512183168269448,1.1378345035230293,PL_Low_AD_Mid_azi
441,-69.3,34.7,53.7,71.89,58.82,94.28,"[12, 4, 12, 4]","[24, 48, 24, 48, 24, 48, 24, 48, 48, 48, 23, 24, 24, 48, 24, 23, 48, 23, 24, 24, 23, 24, 48, 48, 23, 48, 48, 32, 24, 48, 48, 32, 48, 32, 48, 24, 23, 23, 32, 24, 23, 32, 23, 24, 48, 24, 48, 48, 23, 48, 23, 23, 23, 48, 24, 24, 24, 23, 23, 24, 24, 24, 32, 24]",2,2.0,4,3.45362563237774,1.843806719206115,10.970770309633409,3.636611269872666,PL_Low_AD_Mid_azi
481,-70.1,33.9,52.9,78.25,56.68,70.35,"[3, 9, 3, 1]","[24, 40, 24, 40, 24, 24, 40, 24, 40, 24, 24, 40, 40, 40, 24, 40, 24, 24, 40, 24, 24, 24, 24, 24, 24, 24, 40, 24, 29, 40, 29, 40, 24, 29, 40, 30, 30, 24, 30, 40, 40, 29, 29, 30, 40, 40, 29, 29, 29, 40, 24, 29, 40, 40, 30, 30, 29, 40, 29, 24, 29, 24, 29, 30]",3,2.6666666666666665,4,3.4478114478114477,1.6835578306224066,7.434983314734015,3.2839769502042127,PL_Low_AD_Mid_azi
527,-68.8,35.2,54.2,65.62,50.62,70.75,"[11, 5, 3, 11]","[24, 8, 24, 24, 24, 8, 24, 24, 24, 8, 24, 24, 8, 24, 8, 30, 30, 24, 8, 8, 24, 18, 24, 24, 30, 24, 8, 24, 24, 30, 8, 18, 30, 30, 24, 24, 18, 30, 8, 8, 30, 8, 18, 24, 8, 18, 30, 30, 30, 24, 18, 24, 8, 8, 30, 18, 18, 30, 8, 18, 8, 18, 30, 18]",3,2.6666666666666665,4,3.757798165137615,0.6050370590702068,3.225704975495944,1.1893336750122145,PL_Low_AD_Mid_azi
768,-73.4,30.6,49.6,40.46,34.91,49.45,"[8, 8, 8, 0]","[30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 24, 47, 30, 30, 30, 47, 28, 28, 28, 24, 24, 28, 28, 30, 24, 24, 28, 30, 47, 30, 30, 24, 30, 47, 47, 47, 30, 24, 30, 30, 47, 24, 28, 47, 47, 28, 30, 30, 30, 47, 47, 24, 28, 28, 24, 30, 28, 28, 28, 28, 47, 30, 47, 30]",2,1.6,4,3.4304857621440537,0.8762421080117998,4.100720421520034,1.7137956731244586,PL_Low_AD_Mid_azi
14,-82.7,21.3,40.3,34.96,29.79,42.4,"[15, 4, 15, 15]","[63, 63, 57, 63, 63, 63, 63, 63, 57, 57, 57, 63, 63, 63, 63, 63, 63, 57, 57, 63, 63, 63, 63, 57, 63, 59, 57, 59, 63, 63, 63, 63, 63, 57, 59, 59, 57, 61, 57, 63, 61, 63, 61, 57, 63, 61, 57, 63, 63, 63, 57, 57, 59, 61, 61, 63, 57, 59, 63, 57, 59, 63, 59, 63]",2,1.6,4,2.7713125845737485,1.2024882679318907,8.952555538875547,2.3835712953746206,PL_Mid_AD_Mid_azi
55,-83.5,20.5,39.5,25.12,22.01,32.55,"[3, 11, 3, 11]","[48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 0, 0, 48, 48, 0, 48, 48, 0, 48, 48, 48, 0, 0, 62, 48, 0, 62, 48, 0, 48, 48, 32, 0, 0, 48, 0, 0, 32, 32, 0, 62, 48, 48, 62, 0, 48, 32, 0, 62, 62, 0, 0, 62, 48, 48, 48, 62, 48]",2,2.0,4,2.5696361355081554,1.5566518317517517,6.228972800413968,3.0204156591192777,PL_Mid_AD_Mid_azi
622,-99.7,4.3,23.3,23.57,21.28,23.62,"[8, 6, 8, 8]","[45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45, 41, 41, 45, 45, 45, 41, 41, 41, 41, 41, 45, 45, 45, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 45, 45, 45, 45, 41, 45, 47, 41, 47, 47, 45, 45, 41, 47, 47, 47, 41, 47, 47, 47, 45]",2,1.6,3,2.5696361355081554,1.1214664514409927,1.7583519205660056,1.8910499031875785,PL_Mid_AD_Mid_azi
458,-83.2,20.8,39.8,31.12,26.12,36.36,"[12, 7, 5, 12]","[55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 7, 7, 7, 7, 55, 55, 53, 55, 39, 55, 55, 39, 39, 55, 55, 53, 39, 7, 7, 53, 55, 39, 7, 39, 53, 7, 7, 39, 55, 7, 55, 55, 39, 53, 39, 7, 39, 39]",3,2.6666666666666665,4,2.5036674816625917,1.767622201512594,3.5238163161889964,3.159966446672454,PL_Mid_AD_Mid_azi
134,-80.6,23.4,42.4,32.83,27.54,44.22,"[3, 11, 3, 3]","[63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 0, 63, 63, 63, 63, 63, 0, 0, 63, 63, 48, 0, 63, 48, 48, 63, 48, 48, 0, 63, 0, 6, 48, 63, 48, 48, 0, 63, 48, 0, 0, 0, 6, 48, 6, 63, 0, 6, 0, 6, 63, 63]",2,1.6,4,2.5006105006105006,1.3404297697056768,6.4594984794811685,2.6249381451946183,PL_Mid_AD_Mid_azi
855,-101.8,2.2,21.2,34.23,28.32,38.43,"[1, 10, 1, 1]","[32, 59, 59, 32, 32, 32, 59, 59, 32, 59, 32, 32, 32, 59, 59, 59, 32, 59, 32, 32, 32, 59, 59, 59, 32, 59, 32, 32, 32, 59, 59, 59, 59, 32, 59, 32, 32, 59, 59, 57, 32, 59, 57, 32, 59, 57, 59, 59, 32, 32, 32, 59, 32, 57, 57, 57, 32, 32, 59, 57, 32, 32, 57, 32]",2,1.6,3,2.497560975609756,0.5058505056030458,1.034569102625273,0.9088751625601947,PL_Mid_AD_Mid_azi
13,-80.6,23.4,42.4,35.6,29.72,42.09,"[3, 5, 11, 5]","[63, 57, 63, 63, 57, 57, 57, 57, 63, 57, 63, 63, 63, 63, 57, 57, 63, 57, 63, 63, 63, 63, 63, 57, 63, 57, 63, 63, 63, 63, 63, 57, 63, 63, 63, 63, 63, 57, 57, 63, 57, 55, 63, 57, 55, 63, 63, 57, 55, 57, 63, 57, 55, 63, 63, 63, 6, 55, 63, 57, 55, 55, 6, 63]",3,2.6666666666666665,4,2.441001191895113,1.299488425700374,9.850224141396296,2.576651368845373,PL_Mid_AD_Mid_azi
96,-82.7,21.3,40.3,32.48,29.0,44.74,"[0, 0, 0, 11]","[56, 56, 56, 56, 56, 56, 7, 56, 48, 48, 56, 56, 56, 56, 56, 56, 56, 48, 48, 56, 56, 56, 56, 48, 56, 56, 56, 56, 56, 48, 56, 48, 54, 56, 7, 56, 56, 56, 56, 48, 54, 56, 7, 56, 56, 56, 7, 48, 56, 48, 7, 56, 7, 56, 7, 56, 7, 7, 56, 54, 54, 48, 54, 7]",2,1.6,4,2.4236686390532545,0.6654770216729895,4.945712858888417,1.3190664902911435,PL_Mid_AD_Mid_azi
175,-82.4,21.6,40.6,33.61,29.2,44.06,"[0, 0, 0, 8]","[56, 56, 56, 56, 56, 7, 56, 56, 56, 7, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 7, 56, 56, 56, 62, 56, 7, 7, 7, 54, 56, 56, 56, 62, 7, 7, 56, 56, 54, 7, 56, 56, 54, 62, 54, 7, 62, 56, 62, 54, 54, 56, 7, 7, 56, 56, 62, 62]",2,1.6,4,2.3405714285714287,0.5063057777407152,4.541677255959343,1.0063773515421968,PL_Mid_AD_Mid_azi
94,-81.8,22.2,41.2,30.95,26.96,41.04,"[0, 8, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 0, 0, 0, 23, 0, 55, 55, 23, 0, 0, 0, 23, 0, 0, 55, 55, 55, 55, 0, 0, 6, 0, 6, 55, 55, 0, 0, 23, 23, 0, 6, 23, 0, 23, 0, 0, 23, 55, 23, 55, 23, 6]",2,1.6,4,2.3299203640500568,0.83220198777522,5.793342434419085,1.6474929703148369,PL_Mid_AD_Mid_azi
177,-83.5,20.5,39.5,27.97,24.54,36.92,"[0, 8, 0, 8]","[55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 55, 56, 55, 55, 56, 55, 56, 55, 55, 56, 55, 55, 55, 56, 7, 55, 55, 55, 55, 56, 56, 56, 62, 7, 7, 55, 55, 55, 56, 55, 55, 62, 62, 62, 55, 55, 56, 56, 7, 55, 55, 55, 55, 55, 56, 55, 62, 7, 55, 56, 56, 62]",2,2.0,4,2.303712035995501,1.9988364099101559,4.957266758032256,3.7076235116565086,PL_Mid_AD_Mid_azi
216,-82.0,22.0,41.0,28.17,24.2,40.01,"[12, 4, 12, 12]","[56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 62, 56, 48, 56, 56, 56, 56, 48, 48, 56, 56, 62, 56, 48, 58, 56, 56, 56, 56, 56, 48, 62, 56, 48, 56, 56, 48, 48, 48, 56, 62, 58, 48, 58, 58, 62, 56, 58, 56, 56, 56, 58, 62, 62, 56, 58]",2,1.6,4,2.278086763070078,1.3251314002258872,3.937533984415705,2.5118344326149966,PL_Mid_AD_Mid_azi
56,-84.9,19.1,38.1,26.48,23.5,36.48,"[3, 11, 3, 11]","[63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 49, 63, 49, 63, 63, 63, 63, 61, 63, 63, 62, 63, 62, 62, 62, 62, 49, 62, 62, 63, 61, 62, 61, 62, 61, 63, 63, 63, 63, 61, 61, 62, 49, 61, 49, 61, 49]",2,2.0,4,2.2755555555555556,1.2871135019472788,4.4172825120305745,2.4714474173281653,PL_Mid_AD_Mid_azi
135,-81.8,22.2,41.2,40.06,33.73,44.37,"[0, 8, 0, 8]","[7, 7, 23, 23, 7, 7, 7, 7, 7, 7, 23, 23, 7, 7, 55, 55, 7, 7, 23, 55, 55, 55, 55, 55, 7, 7, 55, 55, 55, 55, 55, 7, 55, 23, 7, 55, 55, 55, 55, 55, 23, 7, 23, 7, 55, 55, 55, 7, 23, 39, 55, 39, 7, 23, 55, 39, 23, 23, 55, 7, 55, 23, 39, 55]",2,2.0,4,3.1459293394777266,0.6405728527969174,3.9492279272499844,1.2646179731496903,PL_Mid_AD_Mid_azi
582,-99.0,5.0,24.0,26.01,21.45,23.55,"[7, 5, 7, 5]","[47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 47, 39, 39, 39, 39, 39, 54, 39, 39, 39, 39, 54, 54, 39, 39, 39, 39, 39, 39, 54, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 47, 47, 47, 39, 47, 39, 39, 39, 47, 47, 47, 47, 47, 47, 54]",2,2.0,3,2.24315443592552,1.878408091148459,3.0538019163120786,3.199923396972626,PL_Mid_AD_Mid_azi
1011,-91.0,13.0,32.0,22.1,18.8,29.96,"[12, 12, 4, 12]","[39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 23, 39, 39, 39, 39, 46, 46, 39, 39, 23, 46, 39, 23, 39, 23, 46, 23, 39, 39, 46, 29, 23, 23, 39, 39]",2,1.6,4,1.5306427503736921,3.80711600401506,6.285020568854033,6.512587326821964,PL_Mid_AD_High_azi
1010,-92.2,11.8,30.8,31.25,26.94,37.64,"[11, 5, 11, 11]","[31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 47, 31, 31, 31, 31, 30, 31, 31, 31, 31, 31, 47, 31, 31, 31, 31, 31, 31, 31, 30, 30, 31, 47, 31, 31, 31, 30, 31, 31, 30, 47, 31, 31, 31, 46, 31, 31, 31, 31, 31, 31, 30]",2,1.6,4,1.4311670160726764,2.4761610966774645,4.216056256155463,4.270288846595097,PL_Mid_AD_High_azi
629,-106.4,-2.4,16.6,21.81,19.75,30.07,"[4, 12, 4, 12]","[34, 46, 34, 46, 46, 34, 34, 34, 34, 34, 46, 46, 34, 34, 34, 34, 34, 34, 34, 46, 46, 34, 34, 34, 34, 34, 34, 46, 46, 34, 34, 34, 34, 34, 34, 46, 46, 34, 34, 34, 34, 34, 34, 46, 46, 46, 34, 34, 34, 34, 34, 34, 46, 34, 34, 34, 34, 34, 34, 34, 46, 34, 34, 34]",2,2.0,2,1.6,5.826749583549304,7.771861360358191,9.32403524412377,PL_Mid_AD_High_azi
1009,-92.1,11.9,30.9,22.2,19.34,28.88,"[12, 12, 12, 12]","[30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 47, 30, 47, 47, 30, 30, 47, 30, 24, 30, 24, 47, 30, 30, 30, 47, 30, 30, 47, 30, 30, 47, 30, 47, 30, 24, 30, 47, 47, 47, 30, 30]",1,1.0,3,1.6037588097102584,2.2361519093478375,4.227457991154045,3.953307997663143,PL_Mid_AD_High_azi
1129,-96.1,7.9,26.9,21.35,20.34,30.52,"[12, 12, 12, 12]","[38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 24, 38, 38, 38, 38, 38, 38, 38, 24, 38, 24, 38, 38, 38, 32, 38, 38, 38, 36, 36, 38, 38, 38, 38, 38, 32, 38, 24, 32, 24]",1,1.0,4,1.3865944482058226,2.5193648080661566,5.898715590755507,4.633781758845849,PL_Mid_AD_High_azi
545,-102.3,1.7,20.7,28.32,22.34,30.88,"[8, 0, 0, 0]","[47, 47, 47, 47, 47, 40, 40, 40, 40, 47, 40, 47, 40, 40, 40, 40, 40, 40, 40, 47, 47, 40, 40, 40, 40, 40, 40, 47, 47, 40, 40, 40, 40, 40, 40, 47, 47, 40, 40, 40, 40, 40, 40, 47, 47, 40, 40, 40, 40, 40, 40, 40, 47, 40, 40, 40, 40, 40, 40, 40, 47, 40, 40, 40]",2,1.6,2,1.6397117694155323,2.9397833827024984,5.789185922571003,5.242373684803765,PL_Mid_AD_High_azi
1288,-102.3,1.7,20.7,22.23,21.57,33.44,"[0, 0, 0, 0]","[39, 39, 39, 39, 39, 39, 39, 41, 41, 41, 39, 39, 39, 39, 41, 41, 41, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 41, 41, 39, 41, 39, 39, 39, 39, 41, 39, 39]",1,1.0,2,1.3580901856763925,2.127031305091712,4.11195827656641,3.77847484257086,PL_Mid_AD_High_azi
1052,-93.7,10.3,29.3,22.31,19.35,30.56,"[11, 11, 11, 11]","[30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 24, 30, 30, 30, 30, 30, 30, 30, 47, 30, 30, 30, 30, 30, 30, 30, 30, 30, 28, 47, 47, 30, 24, 24, 28, 28, 30, 30, 30, 28, 30, 24, 30, 28, 47, 28, 24, 30]",1,1.0,4,1.6529459241323647,2.77462204830041,5.767134730524172,5.000605462537318,PL_Mid_AD_High_azi
1088,-95.9,8.1,27.1,19.19,16.39,26.79,"[8, 8, 0, 0]","[31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 47, 63, 47, 31, 31, 47, 63, 31, 31, 47, 47, 31, 31, 47, 47]",2,2.0,3,1.3307342430149447,4.225725059889738,6.070526546388998,6.936365958096573,PL_Mid_AD_High_azi
1327,-99.6,4.4,23.4,26.11,23.37,34.34,"[15, 4, 15, 4]","[32, 32, 0, 32, 32, 0, 0, 0, 0, 0, 32, 32, 32, 32, 0, 0, 0, 0, 32, 32, 32, 32, 0, 0, 0, 0, 32, 32, 32, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0]",2,2.0,2,1.7166806370494552,12.046965277119527,11.871737498879815,16.911715388379903,PL_Mid_AD_High_azi
1169,-98.2,5.8,24.8,16.29,15.87,24.94,"[12, 12, 12, 12]","[38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 32, 38, 38, 38, 38, 38, 38, 32, 32, 32, 32, 38, 38, 38, 32, 32, 32, 38, 38, 38, 38, 38]",1,1.0,2,1.28,6.424473315074911,4.817235460187828,7.70822143950118,PL_Mid_AD_High_azi
542,-96.1,7.9,26.9,30.16,23.69,29.34,"[15, 4, 6, 4]","[39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 55, 39, 39, 39, 55, 39, 55, 6, 39, 6, 45, 6, 39]",3,2.6666666666666665,4,1.2533659730722153,4.3666231598208345,6.0023147916765165,7.062161940001928,PL_Mid_AD_High_azi
1209,-98.0,6.0,25.0,16.77,14.81,23.01,"[3, 3, 3, 3]","[31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 38, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 47, 31, 31, 31, 47, 31, 38, 24, 31, 31, 47, 31, 31]",1,1.0,4,1.2125518058022497,2.8424164510510592,6.517564643933296,5.210845461958428,PL_Mid_AD_High_azi
469,-100.7,3.3,22.3,27.52,26.01,38.2,"[5, 12, 5, 5]","[25, 39, 39, 25, 25, 25, 25, 25, 25, 39, 39, 39, 39, 25, 25, 25, 25, 25, 39, 39, 39, 25, 25, 25, 25, 25, 25, 39, 39, 39, 25, 25, 25, 25, 25, 39, 39, 25, 25, 25, 25, 25, 25, 39, 39, 39, 25, 25, 25, 25, 25, 25, 39, 39, 25, 25, 25, 25, 25, 25, 39, 39, 25, 25]",2,1.6,2,1.788646288209607,6.031079059273802,8.832773772835495,9.961498273645313,PL_Mid_AD_High_azi
1089,-94.4,9.6,28.6,21.11,18.48,30.69,"[8, 8, 8, 8]","[38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 32, 32, 32, 38, 38, 38, 32, 32, 32, 32, 32, 38, 38, 38, 32, 32, 32, 32, 32, 38, 38, 38, 32, 32, 32, 32, 38, 38, 38, 38, 32, 32, 32, 32, 38, 38, 38, 38]",1,1.0,2,1.788646288209607,2.527233381450107,5.567239170811331,4.6024535581449815,PL_Mid_AD_High_azi
724,-72.9,31.1,50.1,59.36,46.41,71.82,"[3, 3, 3, 3]","[31, 31, 31, 31, 31, 31, 31, 31, 32, 32, 31, 32, 31, 31, 38, 31, 23, 31, 23, 32, 31, 31, 31, 32, 31, 23, 32, 23, 32, 23, 32, 38, 23, 23, 23, 38, 32, 38, 38, 23, 23, 32, 23, 38, 38, 23, 31, 38, 31, 32, 38, 23, 23, 31, 38, 38, 23, 38, 38, 31, 32, 32, 38, 31]",1,1.0,4,3.813780260707635,0.4049143895298351,2.553916723448827,0.7998384134792725,PL_Low_AD_Low_azi
373,-70.3,33.7,52.7,46.53,37.51,57.86,"[11, 3, 11, 5]","[0, 0, 0, 0, 0, 0, 0, 14, 0, 14, 4, 0, 0, 0, 0, 0, 0, 14, 0, 62, 14, 14, 4, 4, 4, 62, 14, 0, 4, 0, 14, 0, 0, 62, 14, 62, 14, 62, 62, 4, 14, 4, 4, 14, 4, 4, 62, 4, 14, 0, 14, 62, 4, 14, 4, 14, 0, 4, 62, 14, 62, 14, 4, 14]",3,2.6666666666666665,4,3.757798165137615,0.14561517476886096,4.168184260967927,0.291052796222673,PL_Low_AD_Low_azi
